url,ministry,year,slug,date
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/130123-policia-nacional-199-aniversario-creacion.aspx,interior,2023,130123-policia-nacional-199-aniversario-creacion,2023-01-13
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/130423-interior-senalizacion-accesible-elecciones.aspx,interior,2023,130423-interior-senalizacion-accesible-elecciones,2023-04-13
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/130723-incendios-forestales-como-prevenir-y-actuar.aspx,interior,2023,130723-incendios-forestales-como-prevenir-y-actuar,2023-07-13
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/140623-operacion-paso-estrecho-2023.aspx,interior,2023,140623-operacion-paso-estrecho-2023,2023-06-14
http://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/140623-plan-estrategico-violencias-sexuales.aspx,interior,2023,140623-plan-estrategico-violencias-sexuales,2023-06-14
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/140623-plan-estrategico-violencias-sexuales.aspx,interior,2023,140623-plan-estrategico-violencias-sexuales,2023-06-14
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/150223-marlaska-reunion-delegados-gobierno.aspx,interior,2023,150223-marlaska-reunion-delegados-gobierno,2023-02-15
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/150323-campana-redes-sociales-ciberdelincuencia.aspx,interior,2023,150323-campana-redes-sociales-ciberdelincuencia,2023-03-15
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/151223-marlaska-senegal-canarias.aspx,interior,2023,151223-marlaska-senegal-canarias,2023-12-15
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/151223-navidad-dgt.aspx,interior,2023,151223-navidad-dgt,2023-12-15
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/160123-alertcops.aspx,interior,2023,160123-alertcops,2023-01-16
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/160623-marlaska-servicio-aereo-guardia-civil.aspx,interior,2023,160623-marlaska-servicio-aereo-guardia-civil,2023-06-16
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/160823-operacion-paso-estrecho.aspx,interior,2023,160823-operacion-paso-estrecho,2023-08-16
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/161023-marlaska-coordinacion-inmigracion.aspx,interior,2023,161023-marlaska-coordinacion-inmigracion,2023-10-16
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/170523-operacion-paso-estrecho.aspx,interior,2023,170523-operacion-paso-estrecho,2023-05-17
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/171023-nivel-alerta-antiterrorista.aspx,interior,2023,171023-nivel-alerta-antiterrorista,2023-10-17
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/171123-grande-marlaska-directora-oim-amy-e-pope.aspx,interior,2023,171123-grande-marlaska-directora-oim-amy-e-pope,2023-11-17
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/180923-balance-operacion-paso-estrecho.aspx,interior,2023,180923-balance-operacion-paso-estrecho,2023-09-18
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/181223-prorroga-plan-campo-gibraltar.aspx,interior,2023,181223-prorroga-plan-campo-gibraltar,2023-12-18
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/190123-cooperacion-policial-francia.aspx,interior,2023,190123-cooperacion-policial-francia,2023-01-19
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/190523-sistema-viogen-victimas-violencia-genero.aspx,interior,2023,190523-sistema-viogen-victimas-violencia-genero,2023-05-19
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/paginas/2023/200723-seguimiento-resultados-elecciones-generales-23j.aspx,interior,2023,200723-seguimiento-resultados-elecciones-generales-23j,2023-07-20
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/200723-ue-avanza-medidas-situaciones-migratorias.aspx,interior,2023,200723-ue-avanza-medidas-situaciones-migratorias,2023-07-20
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/200923-espacio-europeo-seguridad-vial.aspx,interior,2023,200923-espacio-europeo-seguridad-vial,2023-09-20
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/201223-pacto-migracion-asilo.aspx,interior,2023,201223-pacto-migracion-asilo,2023-12-20
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/paginas/2023/210223-sistema-avisos-poblacion-emergencias.aspx,interior,2023,210223-sistema-avisos-poblacion-emergencias,2023-02-21
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/220223-protecciones-temporales-refugiados-ucrania.aspx,interior,2023,220223-protecciones-temporales-refugiados-ucrania,2023-02-22
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/paginas/2023/220523-dispositivo-agentes-seguridad-28m.aspx,interior,2023,220523-dispositivo-agentes-seguridad-28m,2023-05-22
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/220523-trafico-vigilancia-transporte-escolar.aspx,interior,2023,220523-trafico-vigilancia-transporte-escolar,2023-05-22
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/220623-marlaska-ciberseguridad.aspx,interior,2023,220623-marlaska-ciberseguridad,2023-06-22
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/220923-grande-marlaska-instituciones-penitenciaria.aspx,interior,2023,220923-grande-marlaska-instituciones-penitenciaria,2023-09-22
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/230123-marlaska-reunion-responsables-interpol.aspx,interior,2023,230123-marlaska-reunion-responsables-interpol,2023-01-23
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/231023-marlaska-aniversario-mujer-guardia-civil.aspx,interior,2023,231023-marlaska-aniversario-mujer-guardia-civil,2023-10-23
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/240323-interior-alerta-ciberestafas-empleo.aspx,interior,2023,240323-interior-alerta-ciberestafas-empleo,2023-03-24
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/paginas/2023/240423-alerta-incendios-altas-temperaturas.aspx,interior,2023,240423-alerta-incendios-altas-temperaturas,2023-04-24
http://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/241123-descenso-asesinatos-violencia-genero.aspx,interior,2023,241123-descenso-asesinatos-violencia-genero,2023-11-24
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/241123-descenso-asesinatos-violencia-genero.aspx,interior,2023,241123-descenso-asesinatos-violencia-genero,2023-11-24
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/250123-grande-marlaska-entorno-seguro.aspx,interior,2023,250123-grande-marlaska-entorno-seguro,2023-01-25
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/paginas/2023/250423-secretaria-estado-seguridad-elecciones-28m.aspx,interior,2023,250423-secretaria-estado-seguridad-elecciones-28m,2023-04-25
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/paginas/2023/260523-seguimiento-resultados-electorales.aspx,interior,2023,260523-seguimiento-resultados-electorales,2023-05-26
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/261023-marlaska-ue-balcanes-occidentales.aspx,interior,2023,261023-marlaska-ue-balcanes-occidentales,2023-10-26
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/paginas/2023/270723-operacion-paso-estrecho-pasajeros.aspx,interior,2023,270723-operacion-paso-estrecho-pasajeros,2023-07-27
http://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/271123-pacto-migratorio-europeo.aspx,interior,2023,271123-pacto-migratorio-europeo,2023-11-27
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/280423-gobierno-adelanta-campana-incendios.aspx,interior,2023,280423-gobierno-adelanta-campana-incendios,2023-04-28
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/281223-dispositivo-trafico-fin-ano.aspx,interior,2023,281223-dispositivo-trafico-fin-ano,2023-12-28
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/paginas/2023/290323-alerta-ciberfraude-correo-phishing.aspx,interior,2023,290323-alerta-ciberfraude-correo-phishing,2023-03-29
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/290323-semana-santa-desplazamientos-carretera.aspx,interior,2023,290323-semana-santa-desplazamientos-carretera,2023-03-29
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/290623-espana-maximo-historico-agentes-policia.aspx,interior,2023,290623-espana-maximo-historico-agentes-policia,2023-06-29
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/290623-trafico-prevision-desplazamientos-carretera.aspx,interior,2023,290623-trafico-prevision-desplazamientos-carretera,2023-06-29
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/paginas/2023/300323-marlaska-rumania-bulgaria-schengen.aspx,interior,2023,300323-marlaska-rumania-bulgaria-schengen,2023-03-30
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/301023-marlaska-senegal-mafias.aspx,interior,2023,301023-marlaska-senegal-mafias,2023-10-30
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/310323-interior-lanza-mapa-interactivo-comisarias.aspx,interior,2023,310323-interior-lanza-mapa-interactivo-comisarias,2023-03-31
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2023/310523-voto-por-correo-elecciones-generales-2023.aspx,interior,2023,310523-voto-por-correo-elecciones-generales-2023,2023-05-31
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/010424-marlaska-presentacion-cursos-prisiones.aspx,interior,2024,010424-marlaska-presentacion-cursos-prisiones,2024-04-01
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/010724-informe-delitos-odio.aspx,interior,2024,010724-informe-delitos-odio,2024-07-01
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/011124-grande-marlaska-cecopi-dana.aspx,interior,2024,011124-grande-marlaska-cecopi-dana,2024-11-01
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/020424-plan-gibraltar-investigacion-narcotrafico.aspx,interior,2024,020424-plan-gibraltar-investigacion-narcotrafico,2024-04-02
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/021024-marlaska-mensajes-odio.aspx,interior,2024,021024-marlaska-mensajes-odio,2024-10-02
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/021224-registro-hospedaje-alquiler-vehiculos.aspx,interior,2024,021224-registro-hospedaje-alquiler-vehiculos,2024-12-02
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/031124-dgt-restricciones-transportes-dana.aspx,interior,2024,031124-dgt-restricciones-transportes-dana,2024-11-03
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/040123-balance-seguridad-vial-2023.aspx,interior,2024,040123-balance-seguridad-vial-2023,2023-01-04
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/040324-mas-financiacion-prevenir-migracion.aspx,interior,2024,040324-mas-financiacion-prevenir-migracion,2024-03-04
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/040624-dispositivo-policial-jornada-electoral-9j.aspx,interior,2024,040624-dispositivo-policial-jornada-electoral-9j,2024-06-04
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/040724-grande-marlaska-oficina-violencias-sexuales.aspx,interior,2024,040724-grande-marlaska-oficina-violencias-sexuales,2024-07-04
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/041224-desplazamientos-puente-inmaculada.aspx,interior,2024,041224-desplazamientos-puente-inmaculada,2024-12-04
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/050924-marlaska-balance-operacion-verano-dgt.aspx,interior,2024,050924-marlaska-balance-operacion-verano-dgt,2024-09-05
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/060324-marlaska-exposicion-11m.aspx,interior,2024,060324-marlaska-exposicion-11m,2024-03-06
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/paginas/2024/060524-red-coordinacion-seguridad-9j.aspx,interior,2024,060524-red-coordinacion-seguridad-9j,2024-05-06
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/060624-seguimiento-resultados-elecciones-europeas-9J.aspx,interior,2024,060624-seguimiento-resultados-elecciones-europeas-9J,2024-06-06
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/061024-marlaska-guardia-civil.aspx,interior,2024,061024-marlaska-guardia-civil,2024-10-06
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/070324-marlaska-mauritania-cooperacion-migratoria.aspx,interior,2024,070324-marlaska-mauritania-cooperacion-migratoria,2024-03-07
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/071024-dgt-vigila-distracciones-.aspx,interior,2024,071024-dgt-vigila-distracciones-,2024-10-07
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/080224-grande-marlaska-viogen.aspx,interior,2024,080224-grande-marlaska-viogen,2024-02-08
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/080524-adelanto-campana-incendios-forestales.aspx,interior,2024,080524-adelanto-campana-incendios-forestales,2024-05-08
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/081124-eu-ayuda-equipos-expertos-para-dana.aspx,interior,2024,081124-eu-ayuda-equipos-expertos-para-dana,2024-11-08
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/100524-operacion-paso-estrecho.aspx,interior,2024,100524-operacion-paso-estrecho,2024-05-10
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/100724-grande-marlaska-frontera-tarajal.aspx,interior,2024,100724-grande-marlaska-frontera-tarajal,2024-07-10
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/paginas/2024/101024-marlaska-consejo-ministros-frontex.aspx,interior,2024,101024-marlaska-consejo-ministros-frontex,2024-10-10
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/110123-marlaska-conferencia-embajadores.aspx,interior,2024,110123-marlaska-conferencia-embajadores,2023-01-11
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/110124-marlaska-cooperacion-irak.aspx,interior,2024,110124-marlaska-cooperacion-irak,2024-01-11
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/110124-solicitudes-oficina-asilo-refugio.aspx,interior,2024,110124-solicitudes-oficina-asilo-refugio,2024-01-11
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/110724-marlaska-reafirma-apoyo-ucrania.aspx,interior,2024,110724-marlaska-reafirma-apoyo-ucrania,2024-07-11
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/110924-campana-alcohol-drogas.aspx,interior,2024,110924-campana-alcohol-drogas,2024-09-11
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/111124-dgt-prevision-aemet-dana.aspx,interior,2024,111124-dgt-prevision-aemet-dana,2024-11-11
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/120224-grande-marlaska-proteccion-civil.aspx,interior,2024,120224-grande-marlaska-proteccion-civil,2024-02-12
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/121124-ayuda-internacional-dana.aspx,interior,2024,121124-ayuda-internacional-dana,2024-11-12
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/121224-dgt-campana-navidad-2024.aspx,interior,2024,121224-dgt-campana-navidad-2024,2024-12-12
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/121224-marlaska-cumbre-crimen-organizado-cadiz.aspx,interior,2024,121224-marlaska-cumbre-crimen-organizado-cadiz,2024-12-12
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/paginas/2024/130524-victimas-trata-2023.aspx,interior,2024,130524-victimas-trata-2023,2024-05-13
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/130624-marlaska-ue-pacto-migratorio.aspx,interior,2024,130624-marlaska-ue-pacto-migratorio,2024-06-13
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/130824-operacion-trafico-puente-agosto.aspx,interior,2024,130824-operacion-trafico-puente-agosto,2024-08-13
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/paginas/2024/131224-interior-medidas-antiterroristas-navidad.aspx,interior,2024,131224-interior-medidas-antiterroristas-navidad,2024-12-13
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/141024-marlaska-fallecidos-siniestros-trafico.aspx,interior,2024,141024-marlaska-fallecidos-siniestros-trafico,2024-10-14
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/150424-dgt-campana-velocidad-roadpol.aspx,interior,2024,150424-dgt-campana-velocidad-roadpol,2024-04-15
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/151124-trafico-buscador-vehiculos-dana.aspx,interior,2024,151124-trafico-buscador-vehiculos-dana,2024-11-15
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/160324-grande-marlaska-200-anos-policia-nacional.aspx,interior,2024,160324-grande-marlaska-200-anos-policia-nacional,2024-03-16
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/160524-plan-turismo-seguro-2024-2027.aspx,interior,2024,160524-plan-turismo-seguro-2024-2027,2024-05-16
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/160824-primera-fase-paso-estrecho.aspx,interior,2024,160824-primera-fase-paso-estrecho,2024-08-16
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/160924-operacion-paso-estrecho-record.aspx,interior,2024,160924-operacion-paso-estrecho-record,2024-09-16
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/161124-dgt-levanta-restricciones-circulacion-dana.aspx,interior,2024,161124-dgt-levanta-restricciones-circulacion-dana,2024-11-16
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/161224-dgt-campana-navidad-alcohol-drogas.aspx,interior,2024,161224-dgt-campana-navidad-alcohol-drogas,2024-12-16
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/170524-espana-albania-lucha-narcotrafico.aspx,interior,2024,170524-espana-albania-lucha-narcotrafico,2024-05-17
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/170624-grande-marlaska-operacion-paso-del-estrecho.aspx,interior,2024,170624-grande-marlaska-operacion-paso-del-estrecho,2024-06-17
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/paginas/2024/170724-interior-y-ciencia-protocolo-emergencias.aspx,interior,2024,170724-interior-y-ciencia-protocolo-emergencias,2024-07-17
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/171024-grande-marlaska-jornada-contar-el-terror.aspx,interior,2024,171024-grande-marlaska-jornada-contar-el-terror,2024-10-17
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/180124-alerta-dgt-nieve.aspx,interior,2024,180124-alerta-dgt-nieve,2024-01-18
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/180624-refuerzo-plantillas-policiales-comunidades.aspx,interior,2024,180624-refuerzo-plantillas-policiales-comunidades,2024-06-18
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/190124-marlaska-marruecos-socio.aspx,interior,2024,190124-marlaska-marruecos-socio,2024-01-19
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/191224-dgt-operacion-navidad.aspx,interior,2024,191224-dgt-operacion-navidad,2024-12-19
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/200324-interior-refuerza-medidas-antiterroristas.aspx,interior,2024,200324-interior-refuerza-medidas-antiterroristas,2024-03-20
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/paginas/2024/200424-grande-marlaska-cumbre-del-meds.aspx,interior,2024,200424-grande-marlaska-cumbre-del-meds,2024-04-20
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/200524-voto-accesible-personas-con-discapacidad.aspx,interior,2024,200524-voto-accesible-personas-con-discapacidad,2024-05-20
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/201224-diferencias-dni-nie-nif.aspx,interior,2024,201224-diferencias-dni-nie-nif,2024-12-20
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/210324-dgt-campana-piensan-que-van-solos.aspx,interior,2024,210324-dgt-campana-piensan-que-van-solos,2024-03-21
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/211024-expedicion-dni-zonas-rurales.aspx,interior,2024,211024-expedicion-dni-zonas-rurales,2024-10-21
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/230524-grande-marlaska-plan-eu-difusion-terrorismo.aspx,interior,2024,230524-grande-marlaska-plan-eu-difusion-terrorismo,2024-05-23
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/250124-marlaska-pacto-migratorio.aspx,interior,2024,250124-marlaska-pacto-migratorio,2024-01-25
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/260424-marlaska-reduccion-accidentes-trafico.aspx,interior,2024,260424-marlaska-reduccion-accidentes-trafico,2024-04-26
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/260624-grande-marlaska-dgt-campana-verano.aspx,interior,2024,260624-grande-marlaska-dgt-campana-verano,2024-06-26
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/paginas/2024/261224-dgt-segunda-fase-operacion-navidad.aspx,interior,2024,261224-dgt-segunda-fase-operacion-navidad,2024-12-26
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/paginas/2024/270224-protecciones-temporales-refugiados-ucrania.aspx,interior,2024,270224-protecciones-temporales-refugiados-ucrania,2024-02-27
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/270624-dgt-dispositivo-trafico-verano-2024.aspx,interior,2024,270624-dgt-dispositivo-trafico-verano-2024,2024-06-27
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/paginas/2024/270624-interior-policias-juegos-olimpicos-paris.aspx,interior,2024,270624-interior-policias-juegos-olimpicos-paris,2024-06-27
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/271124-comite-estatal-coordinacion-nevadas.aspx,interior,2024,271124-comite-estatal-coordinacion-nevadas,2024-11-27
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/290124-marlaska-presentacion-campana-seguridad.aspx,interior,2024,290124-marlaska-presentacion-campana-seguridad,2024-01-29
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/290224-marlaska-internet-algoritmos-eticos.aspx,interior,2024,290224-marlaska-internet-algoritmos-eticos,2024-02-29
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/290424-dgt-dispositivo-especial-puente-mayo.aspx,interior,2024,290424-dgt-dispositivo-especial-puente-mayo,2024-04-29
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/29072024-marlaska-operacion-paso-del-estrecho.aspx,interior,2024,29072024-marlaska-operacion-paso-del-estrecho,2024-07-29
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/290824-dgt-operacion-retorno.aspx,interior,2024,290824-dgt-operacion-retorno,2024-08-29
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/300724-dgt-operacion-especial-agosto.aspx,interior,2024,300724-dgt-operacion-especial-agosto,2024-07-30
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/310124-marlaska-delitos-odio.aspx,interior,2024,310124-marlaska-delitos-odio,2024-01-31
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/311024-dgt-desplazamientos-dana-valencia.aspx,interior,2024,311024-dgt-desplazamientos-dana-valencia,2024-10-31
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/glosario-elecciones-espana.aspx,interior,2024,glosario-elecciones-espana,2024-07-01
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/guia-dudas-elecciones-europeas-2024.aspx,interior,2024,guia-dudas-elecciones-europeas-2024,2024-07-01
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/mi-dgt-app-carnet-conducir-digital.aspx,interior,2024,mi-dgt-app-carnet-conducir-digital,2024-07-01
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/voto-extranjero-elecciones-europeas-2024.aspx,interior,2024,voto-extranjero-elecciones-europeas-2024,2024-07-01
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2024/voto-por-correo-elecciones-europeas-2024.aspx,interior,2024,voto-por-correo-elecciones-europeas-2024,2024-07-01
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2025/010825-operacion-paso-estrecho-2025.aspx,interior,2025,010825-operacion-paso-estrecho-2025,2025-08-01
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2025/020725-grande-marlaska-protocolo-caritas.aspx,interior,2025,020725-grande-marlaska-protocolo-caritas,2025-07-02
https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/interior/Paginas/2025/021025-marlaska-dia-policia.aspx,interior,2025,021025-marlaska-dia-policia,2025-10-02
